X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
198.00,0.03,6.25,198.00,0.00,0.00,-1.42,0.02,328.00,0.56,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.06,0.02,327.00,1.39,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,-0.25,339.00,0.00,0.00,0.07,0.00,328.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,2.50
198.00,0.00,0.00,198.00,0.00,0.00,-1.90,0.02,329.00,1.92,0.00,158.00,0.03,12.50,158.00,0.00,0.00,-0.10,0.01,327.00,1.55,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,0.38,339.00,0.00,0.00,0.05,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.00,0.00,198.00,0.00,0.00,-2.06,0.02,329.00,1.81,0.00,158.00,0.03,12.50,158.00,0.00,0.00,-0.90,0.02,327.00,2.61,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,-0.63,339.00,0.00,0.00,0.16,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.03,6.25,198.00,0.00,0.00,-2.22,0.02,329.00,1.87,0.00,158.00,0.03,12.50,158.00,0.00,0.00,0.06,0.02,327.00,1.24,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,0.00,339.00,0.00,0.00,0.08,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,-0.03,-6.25,198.00,0.00,0.00,0.50,0.03,329.00,1.79,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.70,0.01,327.00,1.00,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,-0.25,339.00,0.00,0.00,0.25,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.00,0.00,198.00,0.00,0.00,-0.94,0.03,329.00,0.90,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-0.10,0.02,328.00,1.31,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,-0.44,339.00,0.00,0.00,0.26,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.00,0.00,198.00,0.00,0.00,-1.26,0.03,329.00,1.49,0.00,158.00,0.00,0.00,158.00,0.00,0.00,-1.54,0.02,327.00,2.56,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,0.00,339.00,0.00,0.00,0.05,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.03,6.25,198.00,0.00,0.00,1.30,0.03,329.00,3.26,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.86,0.02,327.00,0.80,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,-0.44,339.00,0.00,0.00,-0.18,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.03,6.25,198.00,0.00,0.00,-1.74,0.02,329.00,1.02,0.00,158.00,0.03,12.50,158.00,0.00,0.00,-0.90,0.02,327.00,2.06,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,0.50,339.00,0.00,0.00,0.26,0.00,328.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
198.00,0.00,-6.25,198.00,0.00,0.00,-1.90,0.02,329.00,1.46,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.22,0.02,327.00,1.47,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,339.00,0.00,0.00,339.00,0.00,0.00,0.05,0.00,329.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,2.50
