X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process,Clamp_Pressure
198.00,0.00,0.00,198.00,0.00,0.00,-1.42,0.02,327.00,0.36,0.00,158.00,-0.05,-18.80,158.00,0.00,0.00,0.86,0.02,326.00,0.06,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.38,306.00,0.00,0.00,0.50,0.00,327.00,0.00,0.00,12.00,1.00,2.00,50.00,Prep,4.00
198.00,0.05,31.30,198.00,0.00,0.00,-1.74,0.02,327.00,0.59,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-0.42,0.02,326.00,2.38,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.19,306.00,0.00,0.00,0.79,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,0.00,198.00,0.00,0.00,0.18,0.03,327.00,2.19,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,-0.58,0.02,326.00,2.92,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,-0.25,306.00,0.00,0.00,-1.30,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.62,0.02,327.00,1.01,0.00,158.00,0.00,0.00,158.00,0.00,0.00,0.06,0.02,326.00,1.16,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,1.56,306.00,0.00,0.00,-3.81,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,0.00,198.00,0.00,0.00,-0.78,0.03,327.00,0.37,0.00,158.00,-0.03,-12.50,158.00,0.00,0.00,0.86,0.02,326.00,0.67,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.25,306.00,0.00,0.00,0.79,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,0.00,198.00,0.00,0.00,-1.26,0.02,327.00,1.35,0.00,158.00,-0.03,-6.25,158.00,0.00,0.00,-0.10,0.02,326.00,1.35,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,-0.06,306.00,0.00,0.00,0.79,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,12.50,198.00,0.00,0.00,-0.14,0.02,327.00,1.77,0.00,158.00,-0.05,-25.00,158.00,0.00,0.00,-0.74,0.02,326.00,3.02,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.00,306.00,0.00,0.00,0.29,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.03,12.50,198.00,0.00,0.00,-1.10,0.02,327.00,0.69,0.00,158.00,-0.05,-18.80,158.00,0.00,0.00,-0.42,0.02,326.00,2.85,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.25,306.00,0.00,0.00,0.79,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.00,0.00,198.00,0.00,0.00,0.82,0.02,327.00,3.02,0.00,158.00,0.00,0.00,158.00,0.00,0.00,2.78,0.02,326.00,2.96,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,0.44,306.00,0.00,0.00,0.50,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,-0.03,-6.25,198.00,0.00,0.00,-2.22,0.03,327.00,2.30,0.00,158.00,-0.05,-18.80,158.00,0.00,0.00,-0.90,0.02,326.00,2.70,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,0.00,-0.38,306.00,0.00,0.00,0.58,0.00,327.00,0.00,0.00,12.00,1.00,0.00,50.00,Prep,4.00
198.00,0.08,37.50,198.00,0.00,0.00,-0.46,0.03,328.00,1.05,0.00,158.00,0.03,6.25,158.00,0.00,0.00,-1.84,0.02,327.00,3.42,0.00,119.00,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-1220.00,0.00,0.00,-1220.00,0.00,0.00,0.54,0.00,328.00,0.00,0.00,12.00,1.00,2.00,20.00,Prep,4.00
198.00,0.00,6.25,198.00,0.00,0.00,1.13,0.02,328.00,1.24,0.00,158.00,-0.03,-18.80,158.00,0.00,0.00,-0.27,0.02,327.00,2.45,0.00,119.00,0.03,6.25,119.00,0.00,0.00,0.00,0.00,0.00,0.00,-1220.00,0.00,0.44,-1220.00,0.00,0.00,0.66,0.00,328.00,0.00,0.00,12.00,1.00,0.00,20.00,Prep,4.00
